RecordID,HospitalID,DeptID,MonthStart,TotalCost,BilledAmount,InsuranceCoveragePct,ProfitMargin
9304,3,22,2021-03-01,451107.52,593532.8,0.58,0.24
9305,10,74,2021-12-01,1986478.06,2801780.58,0.66,0.291
9306,8,63,2025-07-01,754284.61,718087.94,0.65,-0.0504
9307,4,28,2025-03-01,4929335.7,6879263.54,0.89,0.2835
9308,7,56,2022-05-01,2461059.8,3208707.63,0.61,0.233
9309,7,51,2020-02-01,2965680.37,3293083.97,0.87,0.0994
9310,10,76,2024-08-01,2013191.82,2728063.27,0.68,0.262
9311,4,28,2021-05-01,4512569.16,6652301.27,0.83,0.3217
9312,5,37,2022-08-01,718398.04,947077.19,0.61,0.2415
9313,9,65,2024-10-01,4537605.86,5126361.67,0.87,0.1148
9314,7,52,2025-05-01,1686868.83,2262779.45,0.88,0.2545
9315,6,48,2020-02-01,3160369.99,3395896.49,0.9,0.0694
9316,4,31,2023-12-01,258567.67,252272.08,0.71,-0.025
9317,6,48,2020-01-01,4312288.89,6294984.35,0.2,0.315
9318,1,3,2020-12-01,4478104.26,5312314.78,0.83,0.157
9319,4,29,2022-08-01,852982.68,1181043.23,0.87,0.2778
9320,4,25,2023-06-01,2924822.77,4037528.69,0.41,0.2756
9321,6,42,2021-06-01,3301243.47,3598107.37,0.49,0.0825
9322,7,51,2020-08-01,1526544.49,1855209.87,0.23,0.1772
9323,3,22,2020-09-01,2842150.0,3467744.38,0.87,0.1804
9324,3,17,2022-02-01,623049.03,823209.68,0.85,0.2431
9325,2,15,2022-07-01,3096958.9,2844638.43,0.46,-0.0887
9326,2,9,2024-10-01,954154.4,1011852.26,0.63,0.057
9327,2,11,2024-03-01,394042.93,451846.15,0.77,0.1279
9328,7,51,2021-07-01,2084885.48,2845014.2,0.4,0.2672
9329,10,74,2024-03-01,4232014.89,6244913.59,0.48,0.3223
9330,1,8,2020-08-01,420318.02,522780.43,0.91,0.196
9331,6,44,2022-11-01,632202.96,874222.85,0.56,0.2768
9332,10,76,2023-11-01,3839735.66,4707099.39,0.27,0.1843
9333,4,31,2023-01-01,2673703.41,3582936.46,0.59,0.2538
9334,1,7,2022-09-01,823930.19,1072492.17,0.94,0.2318
9335,9,72,2025-08-01,1624085.46,2193580.4,0.92,0.2596
9336,2,9,2021-05-01,958080.52,990683.4,0.88,0.0329
9337,5,36,2020-11-01,858358.75,1265957.26,0.41,0.322
9338,6,45,2023-03-01,1912583.67,2587204.32,0.37,0.2608
9339,7,53,2022-10-01,712037.19,864446.16,0.26,0.1763
9340,7,56,2020-12-01,2596118.69,3380976.0,0.71,0.2321
9341,4,32,2024-11-01,1875144.69,1728607.7,0.84,-0.0848
9342,3,24,2022-04-01,356604.05,520888.67,0.57,0.3154
9343,6,47,2020-12-01,2243380.92,2452928.37,0.24,0.0854
9344,1,8,2023-03-01,661502.45,663182.17,0.88,0.0025
9345,4,28,2023-09-01,736333.74,745844.24,0.5,0.0128
9346,10,76,2025-06-01,1838904.98,2207543.07,0.77,0.167
9347,6,44,2020-08-01,2162837.7,2891333.55,0.36,0.252
9348,6,42,2023-01-01,3536059.09,5155556.35,0.51,0.3141
9349,9,67,2020-12-01,470959.03,460235.21,0.23,-0.0233
9350,6,47,2021-10-01,860611.85,985662.72,0.33,0.1269
9351,1,5,2022-05-01,219613.63,284319.94,0.73,0.2276
9352,4,30,2022-10-01,3817693.53,5184766.98,0.78,0.2637
9353,4,29,2022-03-01,1175413.81,1384018.74,0.6,0.1507
9354,6,44,2020-10-01,1957359.9,2358334.61,0.29,0.17
9355,4,28,2021-07-01,4776379.26,5141369.15,0.49,0.071
9356,8,62,2023-07-01,2263478.44,3388219.91,0.59,0.332
9357,9,67,2023-09-01,1091735.6,1418771.96,0.42,0.2305
9358,9,71,2023-01-01,3323396.55,4818124.88,0.7,0.3102
9359,3,20,2020-09-01,2765262.25,3226173.39,0.61,0.1429
9360,6,46,2022-04-01,4330250.61,6100595.95,0.46,0.2902
9361,6,44,2025-01-01,4843892.67,5334150.38,0.26,0.0919
9362,6,41,2020-02-01,1352640.29,1459956.43,0.24,0.0735
9363,2,15,2020-07-01,3243416.77,4285702.8,0.66,0.2432
9364,10,76,2024-08-01,737161.75,777448.02,0.35,0.0518
9365,5,34,2025-03-01,4627719.59,6164977.51,0.35,0.2494
9366,4,28,2020-11-01,4961644.46,5351784.8,0.26,0.0729
9367,10,75,2021-08-01,2126474.71,2970846.14,0.57,0.2842
9368,6,47,2022-08-01,2190933.13,2531015.63,0.95,0.1344
9369,3,18,2024-04-01,3338509.85,3471364.88,0.41,0.0383
9370,4,26,2022-10-01,2107559.24,1906706.45,0.36,-0.1053
9371,9,71,2024-07-01,274255.05,361855.97,0.84,0.2421
9372,7,50,2020-02-01,1149368.25,1368502.52,0.8,0.1601
9373,3,19,2024-07-01,3121103.27,3064526.04,0.63,-0.0185
9374,8,63,2022-09-01,4388761.16,5485645.84,0.61,0.2
9375,6,44,2023-04-01,3989326.99,5629748.07,0.91,0.2914
9376,6,42,2023-04-01,2027037.19,2427660.12,0.52,0.165
9377,10,77,2021-01-01,530775.64,502467.31,0.75,-0.0563
9378,9,69,2021-05-01,3895904.92,3950668.52,0.29,0.0139
9379,5,34,2023-04-01,4370787.96,6342452.83,0.41,0.3109
9380,10,78,2025-06-01,2907836.27,3298003.5,0.59,0.1183
9381,10,73,2024-07-01,1931768.1,2218011.06,0.2,0.1291
9382,1,8,2023-08-01,1738950.44,1720050.17,0.46,-0.011
9383,8,58,2025-08-01,1159156.9,1106362.11,0.83,-0.0477
9384,10,78,2021-08-01,2583999.66,3301337.02,0.82,0.2173
9385,5,36,2021-02-01,4779202.91,7157420.05,0.85,0.3323
9386,8,64,2021-01-01,1153837.35,1540156.44,0.93,0.2508
9387,4,28,2021-01-01,2806797.41,3503118.51,0.39,0.1988
9388,6,43,2020-12-01,3398382.7,3331913.82,0.48,-0.0199
9389,8,62,2021-07-01,1637522.68,1548475.34,0.82,-0.0575
9390,2,15,2022-01-01,3448362.03,4773205.61,0.42,0.2776
9391,3,18,2024-01-01,4742626.92,6852920.19,0.71,0.3079
9392,8,60,2023-10-01,3096928.94,2848721.4,0.49,-0.0871
9393,10,78,2020-12-01,4169080.61,3842561.45,0.65,-0.085
9394,5,35,2021-04-01,4326187.57,4032712.71,0.63,-0.0728
9395,8,62,2021-09-01,4938158.04,5858092.76,0.71,0.157
9396,4,30,2022-12-01,1366412.1,2028730.84,0.3,0.3265
9397,10,76,2020-07-01,4481557.48,4681807.74,0.58,0.0428
9398,6,42,2020-01-01,2756494.65,3593063.01,0.6,0.2328
9399,6,41,2023-11-01,3040685.37,4289739.06,0.29,0.2912
9400,8,61,2025-01-01,3266565.79,4586284.56,0.42,0.2878
9401,7,53,2022-12-01,1542066.97,2218273.39,0.36,0.3048
9402,6,42,2023-05-01,940804.91,1296226.83,0.28,0.2742
9403,3,23,2020-03-01,3921297.62,4914246.25,0.69,0.2021
9404,4,30,2024-02-01,3177304.08,4326604.43,0.42,0.2656
9405,4,28,2023-05-01,1949522.11,2200856.14,0.64,0.1142
9406,7,54,2021-09-01,4571978.53,6754464.72,0.77,0.3231
9407,6,47,2025-05-01,457607.25,553623.49,0.21,0.1734
9408,7,56,2022-07-01,1936427.24,2555856.45,0.28,0.2424
9409,7,53,2025-05-01,2529304.05,3789056.3,0.78,0.3325
9410,7,55,2023-07-01,648544.41,816978.45,0.86,0.2062
9411,7,53,2023-02-01,2798769.84,3938017.73,0.36,0.2893
9412,1,6,2021-06-01,874847.17,1240264.32,0.6,0.2946
9413,5,33,2020-04-01,106969.55,156076.41,0.72,0.3146
9414,3,18,2024-09-01,3045157.36,4399248.75,0.48,0.3078
9415,7,52,2025-08-01,3055105.4,4094940.31,0.28,0.2539
9416,4,32,2023-02-01,1478390.28,1486112.77,0.61,0.0052
9417,2,14,2023-05-01,2760837.61,3720188.24,0.62,0.2579
9418,9,72,2020-09-01,3355426.17,3200881.03,0.36,-0.0483
9419,6,47,2023-02-01,4423855.71,5295974.51,0.78,0.1647
9420,6,41,2025-01-01,4552122.92,4965220.75,0.59,0.0832
9421,10,79,2023-10-01,3691162.78,5450913.8,0.84,0.3228
9422,6,45,2023-04-01,1608850.5,2108608.82,0.44,0.237
9423,10,78,2023-07-01,1278322.2,1903742.77,0.76,0.3285
9424,10,76,2025-05-01,2149035.85,2670514.71,0.23,0.1953
9425,8,58,2024-04-01,1182466.92,1413719.6,0.27,0.1636
9426,3,18,2025-04-01,1110307.25,1644850.02,0.67,0.325
9427,8,61,2024-03-01,3839864.08,3862006.57,0.75,0.0057
9428,9,65,2025-10-01,231601.9,225123.82,0.81,-0.0288
9429,6,43,2025-01-01,2521449.53,3433576.53,0.27,0.2656
9430,2,10,2020-03-01,1068244.17,1136903.73,0.54,0.0604
9431,5,38,2022-09-01,480852.99,527253.84,0.23,0.088
9432,9,66,2021-02-01,1911995.73,2144289.96,0.86,0.1083
9433,9,68,2025-03-01,2406295.9,3479103.17,0.63,0.3084
9434,3,19,2021-04-01,3242156.5,4120304.42,0.79,0.2131
9435,1,5,2024-12-01,3396758.63,4690653.68,0.55,0.2758
9436,1,6,2025-10-01,2709454.94,2442136.31,0.71,-0.1095
9437,4,28,2024-10-01,804608.41,822120.25,0.65,0.0213
9438,9,66,2024-01-01,563366.23,618983.77,0.52,0.0899
9439,8,63,2020-08-01,1946291.49,2506782.41,0.68,0.2236
9440,8,64,2024-04-01,4606712.77,5810324.1,0.72,0.2072
9441,6,47,2024-02-01,2679062.39,2624561.07,0.79,-0.0208
9442,8,60,2022-10-01,3113071.03,3662808.69,0.81,0.1501
9443,5,37,2022-03-01,1860534.82,2496259.22,0.39,0.2547
9444,9,70,2020-07-01,4203726.78,4731861.0,0.82,0.1116
9445,4,32,2021-06-01,3518387.51,3647446.81,0.81,0.0354
9446,10,77,2022-09-01,694506.58,945521.78,0.91,0.2655
9447,10,80,2021-11-01,3484567.96,4348950.26,0.35,0.1988
9448,1,4,2020-03-01,1817448.43,2666415.89,0.55,0.3184
9449,6,46,2021-09-01,987284.11,971425.2,0.77,-0.0163
9450,10,75,2021-04-01,1753269.08,1656549.45,0.52,-0.0584
9451,5,35,2022-12-01,2683153.65,3420405.94,0.41,0.2155
9452,10,73,2025-07-01,1257435.01,1139324.25,0.67,-0.1037
9453,1,5,2020-03-01,2998029.51,4310058.3,0.8,0.3044
9454,7,52,2025-04-01,1320214.95,1404928.37,0.58,0.0603
9455,3,17,2025-06-01,3995474.16,4198257.32,0.84,0.0483
9456,4,28,2024-01-01,4312614.72,4183435.9,0.94,-0.0309
9457,2,10,2022-02-01,175711.15,261100.55,0.92,0.327
9458,9,69,2020-08-01,1134818.7,1520479.41,0.58,0.2536
9459,3,19,2024-05-01,4359622.35,5621768.6,0.7,0.2245
9460,2,9,2025-06-01,543486.35,769154.43,0.47,0.2934
9461,7,56,2023-11-01,167807.64,188472.08,0.34,0.1096
9462,10,73,2021-08-01,4639352.64,4361523.88,0.22,-0.0637
9463,9,67,2020-05-01,2787781.67,3427702.91,0.66,0.1867
9464,8,59,2025-07-01,249685.95,265416.75,0.35,0.0593
9465,7,56,2023-05-01,444449.24,523809.62,0.82,0.1515
9466,5,39,2020-06-01,2620974.63,3760000.33,0.28,0.3029
9467,3,24,2025-03-01,4266848.93,5853761.75,0.46,0.2711
9468,3,24,2021-11-01,1795267.42,2579296.34,0.25,0.304
9469,2,14,2023-03-01,1698235.77,2066697.48,0.54,0.1783
9470,2,9,2020-03-01,3016975.32,3351859.37,0.27,0.0999
9471,10,77,2024-05-01,4431714.52,4478862.38,0.48,0.0105
9472,2,12,2025-08-01,3347482.17,4751035.57,0.85,0.2954
9473,10,80,2022-12-01,4855518.05,6113607.46,0.74,0.2058
9474,3,22,2025-07-01,1198315.63,1102022.3,0.72,-0.0874
9475,8,60,2025-04-01,3383981.79,4637009.12,0.84,0.2702
9476,2,9,2025-06-01,1478318.19,2093720.16,0.81,0.2939
9477,5,35,2020-05-01,1001483.76,910907.14,0.64,-0.0994
9478,2,9,2023-08-01,3905508.99,3788037.46,0.66,-0.031
9479,2,12,2024-10-01,3601241.57,4880129.33,0.23,0.2621
9480,7,53,2021-12-01,4469832.64,4642377.39,0.36,0.0372
9481,1,8,2023-01-01,1301729.6,1634059.39,0.64,0.2034
9482,8,59,2020-09-01,361817.51,469883.98,0.64,0.23
9483,5,37,2024-01-01,3759716.22,4212249.35,0.62,0.1074
9484,8,57,2022-02-01,3592927.47,5051494.74,0.9,0.2887
9485,9,72,2021-08-01,2463477.26,2822293.47,0.85,0.1271
9486,4,25,2025-03-01,2832011.73,2618685.47,0.73,-0.0815
9487,1,4,2025-09-01,2689221.65,3848508.92,0.58,0.3012
9488,8,61,2023-09-01,4914414.88,6649078.7,0.68,0.2609
9489,6,45,2024-05-01,247926.68,234436.69,0.57,-0.0575
9490,3,24,2020-10-01,286371.41,349481.82,0.2,0.1806
9491,1,6,2023-08-01,1978921.22,2819920.34,0.7,0.2982
9492,1,8,2022-12-01,3958875.42,4327857.19,0.53,0.0853
9493,8,61,2022-05-01,1020441.51,1429265.78,0.22,0.286
9494,10,80,2021-09-01,4341825.34,6009659.26,0.58,0.2775
9495,4,25,2024-10-01,2495534.32,3545994.91,0.28,0.2962
9496,7,51,2024-08-01,4999966.26,6268377.1,0.79,0.2024
9497,8,57,2024-07-01,1302003.86,1670791.62,0.42,0.2207
9498,10,75,2024-05-01,4429766.87,5109718.58,0.64,0.1331
9499,7,49,2023-03-01,4536484.22,5589172.04,0.92,0.1883
9500,2,10,2023-12-01,3123594.63,3629499.56,0.23,0.1394
9501,6,47,2021-02-01,3544147.57,3843990.68,0.79,0.078
9502,4,32,2020-08-01,2770880.48,2760064.71,0.91,-0.0039
9503,5,35,2021-04-01,1436780.71,1323881.36,0.36,-0.0853
9504,1,3,2020-01-01,2146819.44,2965424.31,0.5,0.276
9505,6,43,2024-04-01,572066.71,520937.95,0.71,-0.0981
9506,3,23,2023-09-01,4887489.28,5310417.68,0.26,0.0796
9507,3,18,2024-03-01,3309575.7,4420389.28,0.34,0.2513
9508,2,16,2021-04-01,950825.95,1176995.76,0.22,0.1922
9509,6,45,2022-03-01,4768495.62,4583599.49,0.5,-0.0403
9510,1,8,2023-03-01,4843552.53,4469409.5,0.71,-0.0837
9511,4,27,2025-07-01,2130834.89,2364961.23,0.46,0.099
9512,6,44,2021-03-01,1332510.64,1495996.65,0.28,0.1093
9513,7,50,2022-11-01,3853972.0,3499630.4,0.47,-0.1013
9514,2,16,2024-12-01,2137834.05,2461492.66,0.68,0.1315
9515,8,63,2020-12-01,4939534.61,6565146.87,0.36,0.2476
9516,9,65,2022-01-01,3791775.93,4561305.7,0.69,0.1687
9517,4,29,2023-03-01,3164475.97,3997553.98,0.46,0.2084
9518,4,27,2020-04-01,2021258.13,2234641.34,0.26,0.0955
9519,2,14,2020-07-01,3007033.99,3498666.63,0.45,0.1405
9520,6,43,2021-08-01,3533054.83,3267555.84,0.36,-0.0813
9521,9,69,2020-12-01,192402.74,281896.18,0.77,0.3175
9522,8,62,2020-10-01,3291794.94,3683057.08,0.26,0.1062
9523,5,37,2021-02-01,1899506.19,2840957.12,0.55,0.3314
9524,6,41,2022-09-01,716311.32,961867.94,0.89,0.2553
9525,4,29,2024-09-01,2385272.51,2924175.12,0.79,0.1843
9526,2,14,2021-12-01,3078458.98,3598225.4,0.3,0.1445
9527,4,27,2022-04-01,1439345.46,2094773.28,0.29,0.3129
9528,5,38,2020-01-01,4357719.11,4737114.13,0.46,0.0801
9529,10,75,2021-09-01,1696049.35,2382096.12,0.84,0.288
9530,2,14,2024-08-01,4652126.08,4443584.04,0.92,-0.0469
9531,8,60,2021-01-01,1285597.96,1880897.62,0.39,0.3165
9532,10,75,2020-02-01,1305389.25,1561259.35,0.5,0.1639
9533,1,4,2020-01-01,1981569.95,2557140.12,0.36,0.2251
9534,9,69,2020-08-01,4271330.1,4852237.2,0.78,0.1197
9535,10,73,2023-01-01,564938.99,561348.85,0.77,-0.0064
9536,2,9,2021-01-01,1814044.72,2117909.61,0.48,0.1435
9537,9,72,2021-03-01,3018362.96,4270235.55,0.23,0.2932
9538,10,80,2021-01-01,3026130.86,2942637.42,0.88,-0.0284
9539,8,61,2022-12-01,1207934.6,1462207.3,0.35,0.1739
9540,4,30,2024-04-01,359672.11,414488.42,0.41,0.1323
9541,9,68,2024-12-01,4695976.65,5358526.89,0.37,0.1236
9542,5,37,2024-05-01,1349595.97,1267297.68,0.72,-0.0649
9543,4,25,2023-04-01,166725.21,244943.47,0.38,0.3193
9544,7,49,2025-05-01,1948553.21,2172092.13,0.8,0.1029
9545,3,24,2020-08-01,4531441.6,4453381.57,0.56,-0.0175
9546,6,44,2021-06-01,4331576.6,4728401.92,0.8,0.0839
9547,1,5,2022-07-01,1642091.78,1833458.79,0.49,0.1044
9548,3,21,2020-02-01,4710497.7,4663222.72,0.79,-0.0101
9549,7,56,2021-07-01,727966.62,848528.72,0.23,0.1421
9550,4,32,2020-03-01,2957528.79,3708219.65,0.64,0.2024
9551,10,73,2023-03-01,295434.39,267713.14,0.78,-0.1035
9552,4,27,2020-06-01,2127133.5,1972008.28,0.75,-0.0787
9553,10,80,2023-04-01,2173728.7,2633700.6,0.57,0.1746
9554,2,14,2023-07-01,1965374.43,2476394.28,0.41,0.2064
9555,8,62,2022-04-01,4694621.92,5007414.12,0.28,0.0625
9556,4,28,2020-07-01,2153582.16,2647567.99,0.73,0.1866
9557,6,48,2021-01-01,1540654.42,2305651.69,0.25,0.3318
9558,6,43,2025-03-01,2664952.92,3437884.26,0.83,0.2248
9559,3,24,2025-01-01,799490.65,841966.95,0.26,0.0504
9560,2,10,2020-10-01,3793243.98,4865769.88,0.45,0.2204
9561,10,79,2024-01-01,1340996.04,1642075.81,0.65,0.1834
9562,7,51,2022-02-01,4913681.43,5849904.98,0.65,0.16
9563,2,10,2025-04-01,1635473.3,1541565.86,0.24,-0.0609
9564,3,20,2024-04-01,3796081.32,5628486.29,0.72,0.3256
9565,1,4,2024-10-01,1208730.71,1784868.71,0.41,0.3228
9566,8,63,2020-06-01,4966859.65,5806570.97,0.56,0.1446
9567,10,73,2025-02-01,4907667.86,5643025.71,0.24,0.1303
9568,4,26,2022-06-01,2578788.06,3417376.53,0.25,0.2454
9569,10,77,2021-09-01,1888287.52,2449090.62,0.93,0.229
9570,1,8,2022-03-01,4978020.58,5874091.18,0.49,0.1525
9571,1,2,2023-04-01,1831019.75,2069316.27,0.94,0.1152
9572,7,50,2024-01-01,2492909.89,2249160.61,0.93,-0.1084
9573,8,57,2022-10-01,1240113.05,1733490.79,0.54,0.2846
9574,1,6,2022-05-01,4896701.92,4469782.46,0.32,-0.0955
9575,2,14,2021-05-01,2654619.5,3802607.39,0.25,0.3019
9576,8,61,2022-03-01,1660100.42,2067467.57,0.4,0.197
9577,4,25,2023-03-01,4987853.25,5379528.61,0.6,0.0728
9578,2,16,2022-07-01,1503511.0,1891310.66,0.42,0.205
9579,4,27,2020-01-01,2023560.13,2164828.77,0.72,0.0653
9580,7,56,2025-06-01,1497482.89,1656167.77,0.55,0.0958
9581,7,51,2022-09-01,1432504.43,1798444.59,0.84,0.2035
9582,2,12,2023-05-01,2535965.5,2806222.12,0.22,0.0963
9583,1,8,2024-12-01,3800585.83,4444715.92,0.78,0.1449
9584,8,60,2024-04-01,2364899.65,2243175.29,0.39,-0.0543
9585,7,52,2021-05-01,625903.36,801944.99,0.62,0.2195
9586,4,25,2025-07-01,875476.66,911810.33,0.35,0.0398
9587,3,20,2023-05-01,949833.3,1361983.14,0.76,0.3026
9588,3,22,2023-09-01,4111154.48,5924727.53,0.62,0.3061
9589,2,9,2020-09-01,1852378.22,1929981.42,0.37,0.0402
9590,1,1,2020-01-01,2890662.85,3855985.44,0.9,0.2503
9591,4,26,2023-09-01,3049312.49,3350724.2,0.32,0.09
9592,9,67,2022-01-01,4129287.36,4021121.44,0.73,-0.0269
9593,10,80,2022-09-01,3584242.27,4157734.02,0.49,0.1379
9594,6,42,2024-06-01,1848006.68,2667105.77,0.69,0.3071
9595,10,79,2022-07-01,1697625.86,2137337.18,0.3,0.2057
9596,1,2,2023-02-01,2404232.69,2940653.26,0.21,0.1824
9597,6,45,2024-08-01,3372232.06,4110894.94,0.67,0.1797
9598,1,6,2024-12-01,4877661.33,7119993.46,0.58,0.3149
9599,6,43,2025-02-01,1667424.52,1857749.71,0.47,0.1024
9600,7,56,2020-03-01,2751042.44,3616475.11,0.57,0.2393
9601,10,74,2023-08-01,257258.18,275839.8,0.67,0.0674
9602,5,33,2023-09-01,2566905.27,3420944.86,0.91,0.2497
9603,8,61,2025-06-01,4919758.42,7164202.18,0.91,0.3133
9604,10,78,2021-12-01,203196.63,223130.12,0.92,0.0893
9605,10,73,2020-09-01,1621145.07,1562307.22,0.26,-0.0377
9606,3,18,2022-12-01,1278007.37,1831164.08,0.7,0.3021
9607,5,35,2022-01-01,1717242.33,2394046.56,0.5,0.2827
9608,7,49,2023-11-01,4313781.06,4977265.28,0.2,0.1333
9609,1,1,2025-09-01,4084776.51,6013849.71,0.63,0.3208
9610,5,33,2020-02-01,3106176.53,3384678.17,0.45,0.0823
9611,9,71,2021-10-01,192672.12,238135.17,0.25,0.1909
9612,10,78,2021-06-01,3641370.57,3555001.73,0.44,-0.0243
9613,10,76,2020-12-01,474860.42,676046.07,0.22,0.2976
9614,3,17,2025-03-01,2116973.22,2670239.88,0.28,0.2072
9615,3,22,2024-09-01,4636506.26,4667176.14,0.73,0.0066
9616,10,74,2023-03-01,4958044.09,5656990.44,0.93,0.1236
9617,6,41,2023-11-01,3106359.94,4508910.81,0.89,0.3111
9618,9,66,2020-01-01,476334.66,500130.02,0.83,0.0476
9619,1,4,2023-10-01,3354847.59,3665746.95,0.46,0.0848
9620,2,10,2022-10-01,1478441.59,1437126.58,0.28,-0.0287
9621,7,51,2021-06-01,3396181.74,3674157.26,0.3,0.0757
9622,8,58,2020-10-01,922267.56,1127109.12,0.58,0.1817
9623,7,53,2023-04-01,2241611.34,2184002.03,0.59,-0.0264
9624,5,33,2024-01-01,4299040.94,5170506.4,0.76,0.1685
9625,5,39,2023-12-01,3376326.32,3533011.59,0.55,0.0443
9626,6,48,2024-11-01,191078.97,277509.01,0.24,0.3114
9627,7,52,2020-12-01,4980968.63,6587454.45,0.91,0.2439
9628,9,68,2021-03-01,3337643.47,3956947.07,0.49,0.1565
9629,8,58,2022-07-01,3632690.28,3972540.1,0.4,0.0855
9630,10,77,2024-10-01,578372.04,607775.1,0.39,0.0484
9631,8,64,2023-02-01,3064374.95,4386063.96,0.59,0.3013
9632,5,36,2020-06-01,3504326.63,5188893.73,0.94,0.3246
9633,7,55,2023-11-01,1656299.12,2171133.86,0.95,0.2371
9634,4,25,2023-10-01,2903115.31,4256526.31,0.82,0.318
9635,4,28,2025-08-01,740573.16,757607.41,0.57,0.0225
9636,9,70,2025-10-01,4380247.68,6321095.02,0.53,0.307
9637,10,74,2021-01-01,4589864.48,6422955.67,0.75,0.2854
9638,6,46,2025-06-01,4744456.44,4437531.48,0.36,-0.0692
9639,1,2,2021-09-01,3959315.22,3785092.85,0.43,-0.046
9640,6,43,2020-12-01,2710520.12,3583294.78,0.56,0.2436
9641,8,63,2024-09-01,2694756.54,3099970.15,0.29,0.1307
9642,7,52,2024-06-01,805771.56,934724.31,0.7,0.138
9643,3,23,2025-07-01,3778114.97,3729563.41,0.93,-0.013
9644,7,54,2024-06-01,1568915.19,2086813.54,0.42,0.2482
9645,4,30,2025-10-01,3862781.29,4474043.34,0.2,0.1366
9646,6,44,2021-05-01,1517167.43,2165320.66,0.56,0.2993
9647,3,22,2020-02-01,3616745.28,4671518.72,0.82,0.2258
9648,7,56,2020-10-01,702496.6,1050105.27,0.44,0.331
9649,1,8,2022-07-01,3529959.66,4759809.46,0.8,0.2584
9650,5,33,2024-07-01,4836707.48,5465748.93,0.57,0.1151
9651,1,8,2021-08-01,1600463.75,1734471.64,0.42,0.0773
9652,8,62,2024-11-01,4515603.55,4797748.29,0.9,0.0588
9653,6,48,2023-06-01,4742417.37,4584883.46,0.62,-0.0344
9654,6,45,2023-09-01,3074002.66,4358485.21,0.8,0.2947
9655,1,3,2024-01-01,2824147.76,2870630.77,0.59,0.0162
9656,1,8,2024-11-01,3954651.22,3870953.37,0.7,-0.0216
9657,6,41,2021-05-01,2681363.81,2877028.65,0.92,0.068
9658,10,78,2025-03-01,1720360.31,1656700.04,0.3,-0.0384
9659,10,80,2020-02-01,884428.18,947256.37,0.78,0.0663
9660,10,80,2020-06-01,1572707.96,1778957.77,0.77,0.1159
9661,8,64,2020-07-01,114586.65,171201.51,0.49,0.3307
9662,10,74,2022-02-01,4850869.37,4671709.3,0.93,-0.0384
9663,3,22,2020-12-01,4499462.99,5036384.59,0.63,0.1066
9664,5,36,2021-01-01,1784778.65,2441053.23,0.51,0.2688
9665,10,73,2023-04-01,2916955.83,4094584.71,0.31,0.2876
9666,3,20,2025-05-01,143454.81,173276.27,0.36,0.1721
9667,9,65,2023-06-01,2460381.45,3025001.18,0.29,0.1867
9668,3,21,2020-02-01,1378790.84,1694981.1,0.77,0.1865
9669,5,36,2020-07-01,523947.2,524422.87,0.44,0.0009
9670,6,44,2020-05-01,4332337.71,3950055.19,0.29,-0.0968
9671,1,1,2024-09-01,2606847.04,3252750.94,0.75,0.1986
9672,3,23,2021-06-01,616319.95,855720.16,0.39,0.2798
9673,6,44,2024-11-01,101218.73,106397.19,0.74,0.0487
9674,8,61,2021-10-01,3282681.06,3630713.07,0.37,0.0959
9675,8,58,2023-01-01,2810394.78,2717419.31,0.24,-0.0342
9676,6,45,2025-03-01,3615003.99,4644867.62,0.91,0.2217
9677,6,42,2023-11-01,3484405.64,4199846.95,0.87,0.1703
9678,7,53,2020-03-01,3971022.01,4153713.89,0.38,0.044
9679,7,54,2021-01-01,2535999.4,3208361.37,0.61,0.2096
9680,7,51,2020-06-01,3644581.08,4119358.29,0.88,0.1153
9681,4,27,2020-05-01,4164823.66,4065900.55,0.9,-0.0243
9682,7,50,2025-01-01,2178077.12,2626166.53,0.56,0.1706
9683,6,44,2023-10-01,4658465.07,4446895.97,0.34,-0.0476
9684,8,62,2021-06-01,630930.71,792209.75,0.22,0.2036
9685,9,66,2024-10-01,594953.98,788834.46,0.62,0.2458
9686,4,25,2021-04-01,4617368.63,5751587.22,0.4,0.1972
9687,9,66,2024-05-01,2106414.77,2664335.6,0.6,0.2094
9688,2,14,2024-02-01,220737.69,238592.35,0.24,0.0748
9689,10,79,2022-04-01,2852125.53,3642551.67,0.23,0.217
9690,5,35,2020-06-01,4074256.71,5411537.53,0.73,0.2471
9691,8,58,2025-04-01,2888734.49,4270451.64,0.46,0.3236
9692,7,56,2025-02-01,575393.47,542647.74,0.58,-0.0603
9693,4,30,2020-06-01,3804183.74,5250323.9,0.94,0.2754
9694,2,11,2025-03-01,4873009.37,5886118.04,0.86,0.1721
9695,8,58,2022-06-01,4410553.1,6176297.69,0.31,0.2859
9696,5,35,2022-09-01,603616.92,815650.04,0.48,0.26
9697,3,24,2021-08-01,1387939.44,1642483.67,0.77,0.155
9698,5,35,2023-11-01,4598031.28,6036007.3,0.88,0.2382
9699,8,60,2022-05-01,2526596.01,2341981.88,0.87,-0.0788
9700,2,11,2023-02-01,4429525.05,4026687.42,0.86,-0.1
9701,6,45,2021-07-01,2644866.76,3180173.95,0.59,0.1683
9702,7,49,2023-11-01,4931090.54,4840975.63,0.67,-0.0186
9703,6,45,2022-11-01,789297.16,804298.5,0.81,0.0187
9704,4,27,2023-02-01,3688480.05,4542947.94,0.58,0.1881
9705,10,76,2025-06-01,1504510.23,2127265.03,0.57,0.2927
